id,sqe_master_id,roi_id,image_id_damascus,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity,reading_Order,reading_Order_Alt,uni_He_0,uni_He_1,uni_He_2,uni_He_3,uni_He_4,uni_He_5,line_ID,line_ID_Alt,attr_0,attr_1,is_Joined,commentary
351,,351,02_Frg_5ii_ROI.tif:6259-3732:1,5104,70662,8,116,3674,6237,116,44,626,2636,379,1000,,,◦,,,,,,16,,damaged,,,
352,,352,02_Frg_5ii_ROI.tif:6222-1164:1,14688,44697,9,102,1116,6146,96,153,744,1594,627,1000,,,ש,,,,,,16,,damaged,,,
353,,353,02_Frg_5ii_ROI.tif:6185-1003:1,22833,49189,13,100,915,6121,177,129,766,1372,729,1000,,,ב,,,,,,16,,,,,
354,,354,02_Frg_5ii_ROI.tif:6205-0857:1,19205,56150,10,98,800,6122,115,167,759,1452,689,1000,,,   ,,,,,,16,,,,,
355,,355,02_Frg_5ii_ROI.tif:6130-0780:1,2145,46027,16,103,761,6103,39,55,763,1410,709,1000,,,◦,א,,,,,16,,damaged,,y,
356,,356,02_Frg_5ii_ROI.tif:6108-0673:1,4320,56947,17,111,633,6081,80,54,756,1481,675,1000,,,י,א,,,,,16,,damaged,,y,
357,,357,02_Frg_5ii_ROI.tif:3705-4319:1,8918,52680,16,113,4270,3660,98,91,784,1077,929,1000,,,ם,◦,,,,,"I,7",,damaged,,y,
358,,358,02_Frg_5ii_ROI.tif:3853-4381:1,7605,61600,15,105,4349,3795,65,117,721,1800,556,1000,,,ם,ל,,,,,"I,7",,damaged,,y,
359,,359,02_Frg_5ii_ROI.tif:4041-4231:1,33288,63029,12,106,4158,3927,146,228,748,1562,640,1000,,,ר,,,,,,"I,8",,,,,
360,,360,02_Frg_5ii_ROI.tif:4284-4281:1,8188,43838,13,104,4235,4240,92,89,785,1034,967,1000,,,◦,ד,,,,,"I,9",,damaged,,,
361,,361,02_Frg_5ii_ROI.tif:4929-4380:1,17969,49494,9,101,4321,4854,119,151,774,1269,788,1000,,,ב,,,,,,"I,11",,damaged,,,
362,,362,02_Frg_5ii_ROI.tif:4932-4280:1,17407,59630,13,108,4229,4848,103,169,739,1641,609,1000,,,ו,,,,,,"I,11",,,,,
363,,363,02_Frg_5ii_ROI.tif:5019-4228:1,75225,76046,13,122,4140,4807,177,425,652,2401,416,1000,,,ל,,,,,,"I,12",,damaged,,,
364,,364,02_Frg_5ii_ROI.tif:6330-4338:1,17441,52454,9,111,4285,6249,107,163,752,1523,656,1000,,,א,,,,,,"I,17",,damaged,,,
365,,365,02_Frg_5ii_ROI.tif:2067-2140:1,4230,74999,28,106,2118,2020,45,94,688,2089,479,1000,,,ל,,,,,,2,,damaged,,,
