 ID,MY_ID,TEI-TAG,LINK,USE,Module,Note,Transcriber Short Cut,Palatte for Live Coder,Example
628,628,relatedItem,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-relatedItem.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-relatedItem.html</a>,,core,,,,
629,629,relation,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-relation.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-relation.html</a>,,namesdates,,,,
630,630,remarks,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-remarks.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-remarks.html</a>,,tagdocs,,,,
631,631,rendition,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-rendition.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-rendition.html</a>,,header,,,,
632,632,repository,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-repository.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-repository.html</a>,,msdescription,,,,
633,633,residence,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-residence.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-residence.html</a>,,namesdates,,,,
634,634,resp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-resp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-resp.html</a>,,core,,,,
635,635,respons,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-respons.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-respons.html</a>,,certainty,,,,
636,636,respStmt,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-respStmt.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-respStmt.html</a>,,core,,,,
637,637,restore,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-restore.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-restore.html</a>,,transc,,,,
638,638,retrace,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-retrace.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-retrace.html</a>,,transc,,,,
639,639,revisionDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-revisionDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-revisionDesc.html</a>,,header,,,,
640,640,rhyme,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-rhyme.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-rhyme.html</a>,,Verse,,,,
641,641,role,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-role.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-role.html</a>,,drama,,,,
642,642,roleDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-roleDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-roleDesc.html</a>,,drama,,,,
643,643,roleName,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-roleName.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-roleName.html</a>,,namesdates,,,,
644,644,root,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-root.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-root.html</a>,,nets,,,,
645,645,row,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-row.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-row.html</a>,,figures,,,,
646,646,rs,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-rs.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-rs.html</a>,,core,,,,
647,647,rubric,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-rubric.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-rubric.html</a>,,msdescription,,,,
648,648,s,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-s.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-s.html</a>,1,analysis,Sentence like division,,,
649,649,said,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-said.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-said.html</a>,,core,,,,
650,650,salute,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-salute.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-salute.html</a>,,textStruct,,,,
651,651,samplingDecl,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-samplingDecl.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-samplingDecl.html</a>,,header,,,,
652,652,schemaSpec,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-schemaSpec.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-schemaSpec.html</a>,,tagdocs,,,,
653,653,scriptDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-scriptDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-scriptDesc.html</a>,,msdescription,,,,
654,654,scriptNote,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-scriptNote.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-scriptNote.html</a>,,header,,,,
655,655,scriptStmt,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-scriptStmt.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-scriptStmt.html</a>,,spoken,,,,
656,656,seal,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-seal.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-seal.html</a>,,msdescription,,,,
657,657,sealDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sealDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sealDesc.html</a>,,msdescription,,,,
658,658,secl,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-secl.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-secl.html</a>,,transc,,,,
659,659,secFol,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-secFol.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-secFol.html</a>,,msdescription,,,,
660,660,seg,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-seg.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-seg.html</a>,,linking,,,,
661,661,segmentation,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-segmentation.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-segmentation.html</a>,,header,,,,
662,662,sense,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sense.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sense.html</a>,,dictionary,,,,
663,663,sequence,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sequence.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sequence.html</a>,,tagdocs,,,,
664,664,series,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-series.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-series.html</a>,,core,,,,
665,665,seriesStmt,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-seriesStmt.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-seriesStmt.html</a>,,header,,,,
666,666,set,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-set.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-set.html</a>,,drama,,,,
667,667,setting,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-setting.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-setting.html</a>,,corpus,,,,
668,668,settingDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-settingDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-settingDesc.html</a>,,corpus,,,,
669,669,settlement,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-settlement.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-settlement.html</a>,,namesdates,,,,
670,670,sex,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sex.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sex.html</a>,,namesdates,,,,
671,671,shift,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-shift.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-shift.html</a>,,spoken,,,,
672,672,sic,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sic.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sic.html</a>,,core,,,,
673,673,signatures,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-signatures.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-signatures.html</a>,,msdescription,,,,
674,674,signed,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-signed.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-signed.html</a>,,textStruct,,,,
675,675,soCalled,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-soCalled.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-soCalled.html</a>,,core,,,,
676,676,socecStatus,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-socecStatus.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-socecStatus.html</a>,,namesdates,,,,
677,677,sound,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sound.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sound.html</a>,,drama,,,,
678,678,source,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-source.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-source.html</a>,,msdescription,,,,
679,679,sourceDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sourceDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sourceDesc.html</a>,,header,,,,
680,680,sourceDoc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sourceDoc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sourceDoc.html</a>,,transc,,,,
681,681,sp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sp.html</a>,,core,,,,
682,682,space,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-space.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-space.html</a>,,transc,,,,
683,683,span,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-span.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-span.html</a>,1,analysis,,,,
684,684,spanGrp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-spanGrp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-spanGrp.html</a>,1,analysis,,,,
685,685,speaker,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-speaker.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-speaker.html</a>,,core,,,,
686,686,specDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-specDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-specDesc.html</a>,,tagdocs,,,,
687,687,specGrp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-specGrp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-specGrp.html</a>,,tagdocs,,,,
688,688,specGrpRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-specGrpRef.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-specGrpRef.html</a>,,tagdocs,,,,
689,689,specList,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-specList.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-specList.html</a>,,tagdocs,,,,
690,690,spGrp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-spGrp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-spGrp.html</a>,,drama,,,,
691,691,sponsor,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sponsor.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-sponsor.html</a>,,header,,,,
692,692,stage,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-stage.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-stage.html</a>,,core,,,,
693,693,stamp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-stamp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-stamp.html</a>,,msdescription,,,,
694,694,state,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-state.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-state.html</a>,,namesdates,,,,
695,695,stdVals,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-stdVals.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-stdVals.html</a>,,header,,,,
696,696,street,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-street.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-street.html</a>,,core,,,,
697,697,stress,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-stress.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-stress.html</a>,,dictionary,,,,
698,698,string,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-string.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-string.html</a>,,iso-fs,,,,
699,699,styleDefDecl,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-styleDefDecl.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-styleDefDecl.html</a>,,header,,,,
700,700,subc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-subc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-subc.html</a>,,dictionary,,,,
701,701,subst,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-subst.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-subst.html</a>,,transc,,,,
702,702,substJoin,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-substJoin.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-substJoin.html</a>,,transc,,,,
703,703,summary,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-summary.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-summary.html</a>,,msdescription,,,,
704,704,superEntry,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-superEntry.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-superEntry.html</a>,,dictionary,,,,
705,705,supplied,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-supplied.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-supplied.html</a>,,transc,,,,
706,706,support,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-support.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-support.html</a>,,msdescription,,,,
707,707,supportDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-supportDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-supportDesc.html</a>,,msdescription,,,,
708,708,surface,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surface.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surface.html</a>,,transc,,,,
709,709,surfaceGrp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surfaceGrp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surfaceGrp.html</a>,,transc,,,,
710,710,surname,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surname.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surname.html</a>,,namesdates,,,,
711,711,surplus,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surplus.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surplus.html</a>,,transc,,,,
712,712,surrogates,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surrogates.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surrogates.html</a>,,msdescription,,,,
713,713,syll,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-syll.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-syll.html</a>,,dictionary,,,,
714,714,symbol,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-symbol.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-symbol.html</a>,,iso-fs,,,,
715,715,table,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-table.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-table.html</a>,,figures,,,,
716,716,tag,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tag.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tag.html</a>,,tagdocs,,,,
717,717,tagsDecl,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tagsDecl.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tagsDecl.html</a>,,header,,,,
718,718,tagUsage,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tagUsage.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tagUsage.html</a>,,header,,,,
719,719,taxonomy,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-taxonomy.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-taxonomy.html</a>,,header,,,,
720,720,tech,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tech.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tech.html</a>,,drama,,,,
721,721,TEI,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-TEI.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-TEI.html</a>,,textStruct,,,,
722,722,teiCorpus,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-teiCorpus.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-teiCorpus.html</a>,,core,,,,
723,723,teiHeader,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-teiHeader.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-teiHeader.html</a>,,header,,,,
724,724,term,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-term.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-term.html</a>,,core,,,,
725,725,terrain,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-terrain.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-terrain.html</a>,,namesdates,,,,
726,726,text,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-text.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-text.html</a>,,textStruct,,,,
727,727,textClass,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textClass.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textClass.html</a>,,header,,,,
728,728,textDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textDesc.html</a>,,corpus,,,,
729,729,textLang,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textLang.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textLang.html</a>,,core,,,,
730,730,textNode,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textNode.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textNode.html</a>,,tagdocs,,,,
731,731,then,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-then.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-then.html</a>,,iso-fs,,,,
732,732,time,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-time.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-time.html</a>,,core,,,,
733,733,timeline,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-timeline.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-timeline.html</a>,,linking,,,,
734,734,title,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-title.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-title.html</a>,,core,,,,
